Age,Brands,Cilinder,Color,Currency,Engine,Fuel_type,KM,Location,Models,Price,Transmission,Upholstery,Urlpic,Version,Year
1.0,BMW,4.0,negro,USD,1998.0,,2088.0,Lima,530E,65991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_2634885.webp,posterior,2023.0
5.0,BMW,4.0,negro,USD,1998.0,gasolina,44538.0,Lima,X3 30i,47991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_9180287.webp,posterior,2019.0
1.0,BMW,4.0,negro,USD,1998.0,gasolina,1950.0,Lima,M135i,49991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_4578681.webp,delantera,2023.0
1.0,MINI,3.0,blanco,USD,1499.0,,6546.0,Lima,COUNTRYMAN COOPER,42991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_3403210.webp,otros,2023.0
1.0,MINI,3.0,otros,USD,1499.0,,5358.0,Lima,COUNTRYMAN COOPER,42991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_5624978.webp,otros,2023.0
1.0,BMW,4.0,azul,USD,1998.0,,2536.0,Lima,330i,50991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_3684960.webp,posterior,2023.0
1.0,BMW,6.0,blanco,USD,2998.0,,6512.0,Lima,X5,84991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_9108368.webp,posterior,2023.0
1.0,MINI,3.0,otros,USD,1499.0,otros,2008.0,Lima,COUNTRYMAN COOPER,42991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_4685148.webp,otros,2023.0
1.0,MINI,,negro,USD,,electrico,6933.0,Lima,HATCH 3DR,32991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_1679635.webp,otros,2023.0
2.0,BMW,4.0,azul,USD,1998.0,gasolina,10852.0,Lima,330i,46991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_3026965.webp,posterior,2022.0
2.0,BMW,4.0,rojo,USD,1998.0,gasolina,2950.0,Lima,220i,39991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_7607744.webp,delantera,2022.0
1.0,BMW,4.0,azul,USD,1998.0,gasolina,6441.0,Lima,420GCI,54991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_1135591.webp,posterior,2023.0
1.0,BMW,4.0,negro,USD,1998.0,gasolina,24426.0,Lima,X3 20i,54991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_2757934.webp,posterior,2023.0
2.0,MINI,4.0,blanco,USD,1998.0,gasolina,8531.0,Lima,HATCH 5DR,31991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_7929641.webp,delantera,2022.0
1.0,BMW,4.0,negro,USD,1998.0,gasolina,4884.0,Lima,520-i,53991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_3759218.webp,posterior,2023.0
1.0,BMW,,rojo,USD,,electrico,3244.0,Lima,X3,71991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_4984173.webp,posterior,2023.0
2.0,BMW,4.0,azul,USD,1998.0,gasolina,11079.0,Lima,X2,48991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_4283664.webp,otros,2022.0
3.0,BMW,4.0,gris,USD,1998.0,gasolina,43360.0,Lima,X3 30i,47991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_4063014.webp,posterior,2021.0
4.0,BMW,4.0,plata,USD,1998.0,gasolina,42496.0,Lima,X3 20i,38991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_5735062.webp,posterior,2020.0
2.0,BMW,6.0,gris,USD,2998.0,gasolina,19181.0,Lima,M340i XDRIVE,56991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_4849308.webp,otros,2022.0
2.0,BMW,3.0,blanco,USD,1499.0,gasolina,39484.0,Lima,218i GRAN COUPE,28991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_8918658.webp,delantera,2022.0
1.0,MINI,4.0,rojo,USD,1998.0,gasolina,10236.0,Lima,COUNTRYMAN COOPER S,35991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_4039345.webp,delantera,2023.0
2.0,TOYOTA,,plata,USD,1800.0,otros,49668.0,Lima,COROLLA CROSS,26500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/650434/650434_5029452.webp,4x2,2022.0
7.0,MITSUBISHI,6.0,blanco,USD,3000.0,gasolina,87129.0,Lima,MONTERO SPORT,25000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/650434/650434_8629062.webp,4x2,2017.0
3.0,TOYOTA,4.0,negro,USD,1800.0,otros,15241.0,Lima,COROLLA,21990.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/650434/650434_6771729.webp,4x2,2021.0
9.0,TOYOTA,,otros,USD,,diesel,,Lima,LAND CRUISER,42500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/741891/741891_3999952.webp,otros,2015.0
6.0,BMW,4.0,blanco,USD,1998.0,gasolina,35344.0,Lima,420GCI,26991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_7832203.webp,posterior,2018.0
3.0,BMW,3.0,gris,USD,1499.0,gasolina,49297.0,Lima,218i GRAN COUPE,26991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_3159466.webp,delantera,2021.0
5.0,BMW,4.0,plata,USD,1998.0,gasolina,57155.0,Lima,420GCI,27991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_5419951.webp,posterior,2019.0
4.0,MERCEDES BENZ,4.0,blanco,USD,1600.0,gasolina,25000.0,Lima,GLA 180,24500.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/679803/679803_5126687.webp,4x2,2020.0
9.0,SUZUKI,4.0,otros,USD,24.0,gasolina,118900.0,Lima,GRAND NOMADE,13600.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/40741/40741_5591498.webp,4x4,2015.0
9.0,PORSCHE,6.0,gris,USD,3000.0,gasolina,55000.0,Lima,MACAN S,37500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/46426/46426_7860304.webp,4x4,2015.0
4.0,NISSAN,4.0,blanco,USD,2400.0,diesel,35000.0,Lima,NP300 FRONTIER,19900.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/692336/692336_6718494.webp,4x4,2020.0
5.0,SUZUKI,4.0,plata,USD,1586.0,gasolina,40000.0,Lima,GRAND VITARA,16000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/734965/734965_5466203.webp,otros,2019.0
1.0,BMW,4.0,azul,USD,2000.0,gasolina,9100.0,Lima,x4 30i,69000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/375447/375447_1982338.webp,otros,2023.0
16.0,TOYOTA,4.0,blanco,USD,3000.0,diesel,187000.0,Lima,FORTUNER,14990.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/418335/418335_9651145.webp,4x4,2008.0
8.0,NISSAN,4.0,azul,USD,2500.0,diesel,110000.0,Provincias,NP300 FRONTIER,20500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/741807/741807_5392527.webp,otros,2016.0
3.0,DODGE,4.0,azul,USD,1800.0,gasolina,21000.0,Lima,RAM,20500.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/117642/117642_1109576.webp,4x2,2021.0
0.0,MG,4.0,rojo,USD,1500.0,gasolina,10068.0,Lima,5,12800.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/451160/451160_4814391.webp,delantera,2024.0
1.0,SUZUKI,4.0,gris,USD,1373.0,gasolina,5100.0,Lima,NEW VITARA,20500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/741388/741388_1646571.webp,4x2,2023.0
5.0,BMW,4.0,plata,USD,2000.0,gasolina,43000.0,Lima,X3 20i,32500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/397998/397998_1268028.webp,4x2,2019.0
6.0,VOLKSWAGEN,4.0,plata,USD,1400.0,gasolina,55000.0,Lima,GOLF,15500.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/680334/680334_6544604.webp,delantera,2018.0
4.0,HYUNDAI,4.0,gris,USD,1600.0,gasolina,58000.0,Lima,CRETA,15700.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/563307/563307_4773608.webp,4x2,2020.0
5.0,JEEP,4.0,otros,USD,1800.0,gasolina,50000.0,Lima,RENEGADE,15500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/404961/404961_3748404.webp,4x2,2019.0
3.0,CHEVROLET,6.0,gris,USD,3605.0,gasolina,27700.0,Lima,TRAVERSE,37990.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/740830/740830_3959159.webp,4x4,2021.0
5.0,MITSUBISHI,4.0,negro,USD,2000.0,gasolina,70000.0,Provincias,OUTLANDER,16400.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/648754/648754_1938959.webp,4x2,2019.0
1.0,VOLKSWAGEN,6.0,gris,USD,3600.0,gasolina,12600.0,Lima,TERAMONT,49500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/227396/227396_6198453.webp,otros,2023.0
2.0,MG,,otros,USD,1500.0,gasolina,30000.0,Lima,3,9950.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/678585/678585_4258938.webp,otros,2022.0
8.0,AUDI,4.0,plata,USD,1400.0,gasolina,40000.0,Lima,A4,20000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/349652/349652_3595031.webp,otros,2016.0
6.0,PEUGEOT,4.0,blanco,USD,1600.0,gasolina,73500.0,Lima,PARTNER,8700.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/332552/332552_8330909.webp,4x2,2018.0
13.0,MAZDA,4.0,blanco,USD,2500.0,dual,119000.0,Lima,CX-7,8300.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/741557/741557_5290001.webp,4x2,2011.0
8.0,CHEVROLET,3.0,rojo,USD,1796.0,dual,103000.0,Lima,TRACKER,11500.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/667065/667065_6696783.webp,otros,2016.0
6.0,AUDI,4.0,rojo,USD,2000.0,gasolina,78000.0,Lima,A3 SEDAN,22500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/360487/360487_2363820.webp,otros,2018.0
8.0,FORD,,blanco,USD,3000.0,gasolina,74500.0,Lima,EXPLORER,19800.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/741695/741695_6281629.webp,4x2,2016.0
5.0,BMW,,otros,USD,3000.0,gasolina,29000.0,Lima,M140i,32900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/466424/466424_3479095.webp,posterior,2019.0
4.0,MITSUBISHI,4.0,plata,USD,2000.0,gasolina,27000.0,Lima,ASX,16900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/563307/563307_1323602.webp,4x2,2020.0
5.0,FORD,3.0,azul,USD,1500.0,gasolina,76000.0,Lima,ECOSPORT,12990.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/425302/425302_8423088.webp,4x2,2019.0
1.0,TOYOTA,4.0,gris,USD,1300.0,gasolina,11797.0,Lima,YARIS,17800.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/692838/692838_8118081.webp,delantera,2023.0
6.0,TOYOTA,4.0,plata,USD,2000.0,gasolina,71681.0,Lima,RAV4,21000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/692838/692838_2887419.webp,4x2,2018.0
2.0,TOYOTA,4.0,negro,USD,1300.0,gas_glp,60160.0,Lima,YARIS,15000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/692838/692838_4675459.webp,delantera,2022.0
10.0,TOYOTA,6.0,negro,USD,4000.0,gas_glp,126853.0,Provincias,4RUNNER,33000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/692838/692838_7030045.webp,4x4,2014.0
11.0,BMW,6.0,negro,USD,3000.0,gasolina,100000.0,Lima,X5 35i,17500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/425302/425302_2995938.webp,4x4,2013.0
13.0,JEEP,6.0,otros,USD,3600.0,gasolina,120000.0,Lima,GRAND CHEROKEE LIMITED,13300.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/425302/425302_6547622.webp,4x4,2011.0
10.0,HONDA,4.0,negro,USD,2354.0,gasolina,89000.0,Lima,CR-V,13500.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/704784/704784_7953574.webp,4x4,2014.0
11.0,BMW,4.0,gris,USD,2000.0,gasolina,80500.0,Lima,X1,12300.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/741731/741731_7096342.webp,4x2,2013.0
2.0,VOLKSWAGEN,4.0,gris,USD,1600.0,dual,10500.0,Lima,GOL SEDÃN,13200.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/158171/158171_6438781.webp,4x2,2022.0
2.0,PEUGEOT,4.0,blanco,USD,1910.0,diesel,32000.0,Provincias,LANDTREK,26700.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/719370/719370_3095106.webp,4x4,2022.0
12.0,PORSCHE,6.0,gris,USD,3598.0,gasolina,104400.0,Lima,CAYENNE,21000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/723567/723567_7139514.webp,4x4,2012.0
6.0,MERCEDES BENZ,4.0,azul,USD,2000.0,gasolina,53000.0,Lima,C-200,23500.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/741608/741608_3190080.webp,otros,2018.0
6.0,FORD,4.0,azul,USD,2000.0,gasolina,52000.0,Lima,ESCAPE SE,15500.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/734649/734649_2558115.webp,delantera,2018.0
9.0,FIAT,,rojo,USD,1200.0,gasolina,35000.0,Lima,500,8900.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/287017/287017_4230067.webp,otros,2015.0
2.0,DFSK,4.0,blanco,USD,1500.0,dual,20114.0,Lima,GLORY 580,17000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/741639/741639_9953084.webp,delantera,2022.0
6.0,FORD,4.0,negro,USD,1600.0,gas_glp,50700.0,Lima,FIESTA,7900.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/727767/727767_2616484.webp,4x2,2018.0
8.0,MINI,4.0,rojo,USD,2000.0,gasolina,92000.0,Lima,COOPER S,15500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/132892/132892_5704853.webp,delantera,2016.0
6.0,NISSAN,4.0,negro,USD,1600.0,gasolina,118000.0,Lima,VERSA SENSE,8000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/669232/669232_7367794.webp,4x2,2018.0
0.0,NISSAN,4.0,gris,USD,2500.0,diesel,800.0,Lima,FRONTIER,28700.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/310403/310403_7936527.webp,4x2,2024.0
16.0,PEUGEOT,4.0,gris,USD,2000.0,gasolina,98000.0,Lima,407,6600.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/492153/492153_7202162.webp,otros,2008.0
8.0,LAND ROVER,6.0,blanco,USD,3000.0,gasolina,51000.0,Lima,RANGE ROVER SPORT,39000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/739122/739122_5051095.webp,otros,2016.0
7.0,HONDA,4.0,plata,USD,1500.0,gasolina,76000.0,Lima,CIVIC,16500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/710306/710306_9791789.webp,otros,2017.0
2.0,JEEP,,gris,USD,2360.0,gasolina,11500.0,Lima,COMPASS,24000.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/741202/741202_1259453.webp,4x2,2022.0
1.0,TOYOTA,6.0,blanco,USD,4000.0,gasolina,21000.0,Lima,LAND CRUISER PRADO,62000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/544504/544504_1933563.webp,4x4,2023.0
3.0,MITSUBISHI,4.0,rojo,USD,2400.0,diesel,70000.0,Lima,L200,31000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/652382/652382_2102585.webp,4x4,2021.0
4.0,AUDI,6.0,gris,USD,3000.0,gasolina,43000.0,Lima,Q8,57900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/163311/163311_8916269.webp,otros,2020.0
13.0,CHEVROLET,4.0,negro,USD,1800.0,gasolina,83000.0,Lima,CRUZE,7600.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/492153/492153_4267337.webp,otros,2011.0
11.0,PEUGEOT,4.0,otros,USD,1600.0,gasolina,47000.0,Lima,208,9890.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/423038/423038_2170435.webp,otros,2013.0
2.0,AUDI,4.0,gris,USD,1400.0,gasolina,29689.0,Lima,Q3 SPORTBACK,38500.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/734561/734561_7570000.webp,4x2,2022.0
8.0,MERCEDES BENZ,6.0,gris,USD,3000.0,gasolina,80000.0,Lima,GLE 400 COUPE,41000.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/736644/736644_5423937.webp,4x4,2016.0
6.0,AUDI,4.0,plata,USD,2000.0,gasolina,37000.0,Lima,Q5,29000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/740402/740402_2451659.webp,otros,2018.0
3.0,HYUNDAI,,rojo,USD,1400.0,gas_glp,86500.0,Lima,VERNA,10000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/741399/741399_6048275.webp,otros,2021.0
1.0,JAC,,rojo,USD,1500.0,gasolina,5056.0,Lima,JS8,20000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_3000315.webp,4x2,2023.0
6.0,BMW,4.0,blanco,USD,2000.0,gasolina,53000.0,Lima,X2 20i,25500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/317829/317829_6278384.webp,4x2,2018.0
4.0,CHEVROLET,4.0,negro,USD,1389.0,dual,45550.0,Lima,PRISMA,8500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/629098/629098_3077632.webp,delantera,2020.0
0.0,TOYOTA,3.0,gris,USD,1200.0,gasolina,1864.0,Provincias,RAIZE,17000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/692838/692838_8668900.webp,delantera,2024.0
9.0,MERCEDES BENZ,6.0,plata,USD,3498.0,gasolina,71000.0,Lima,ML 300 4MATIC,21500.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/708953/708953_4883018.webp,otros,2015.0
4.0,SUZUKI,4.0,blanco,USD,2400.0,gasolina,55000.0,Lima,GRAND NOMADE,15900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/582116/582116_7299508.webp,4x2,2020.0
0.0,TOYOTA,4.0,gris,USD,2800.0,diesel,36660.0,Provincias,HILUX,47500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/692838/692838_8758005.webp,4x4,2024.0
2.0,KIA,4.0,azul,USD,1400.0,gasolina,20000.0,Lima,RIO,14500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/722388/722388_7080946.webp,delantera,2022.0
16.0,CHEVROLET,4.0,otros,USD,1600.0,gasolina,72000.0,Lima,VIVANT,6600.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/716338/716338_2749805.webp,otros,2008.0
3.0,NISSAN,4.0,otros,USD,2000.0,gasolina,20000.0,Lima,QASHQAI,,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/722388/722388_3286912.webp,4x2,2021.0
6.0,KIA,6.0,azul,USD,3800.0,gasolina,33913.0,Lima,MOHAVE,25000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/307474/307474_2522456.webp,4x4,2018.0
0.0,SUBARU,2.0,otros,USD,2000.0,gasolina,2000.0,Lima,FORESTER,33000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/489944/489944_7231844.webp,4x4,2024.0
3.0,MINI,,otros,USD,,gasolina,,Lima,COUNTRYMAN,26900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/449382/449382_6381804.webp,otros,2021.0
9.0,KIA,4.0,rojo,USD,1600.0,gasolina,30000.0,Lima,CERATO,12200.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/142382/142382_1795682.webp,premium,2015.0
11.0,JEEP,4.0,gris,USD,2400.0,gasolina,73000.0,Lima,COMPASS,12000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/740999/740999_2169593.webp,4x4,2013.0
11.0,HYUNDAI,4.0,blanco,USD,1800.0,gasolina,58000.0,Lima,i30,12000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/619030/619030_2945937.webp,otros,2013.0
8.0,LEXUS,6.0,plata,USD,3500.0,gasolina,66800.0,Lima,RX 350 F-SPORT,32500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/741481/741481_1414830.webp,4x4,2016.0
9.0,SUBARU,4.0,gris,USD,2500.0,gasolina,91500.0,Lima,FORESTER,16500.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/332552/332552_5407835.webp,otros,2015.0
4.0,PORSCHE,6.0,otros,USD,6.0,gasolina,35000.0,Lima,CAYENNE S,70000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/483139/483139_1984422.webp,4x4,2020.0
2.0,HAVAL,,plata,USD,1500.0,dual,41054.0,Lima,H2,13500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_3837442.webp,4x2,2022.0
2.0,CHERY,,gris,USD,1500.0,gasolina,11570.0,Lima,TIGGO 8,17000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_1616569.webp,4x2,2022.0
1.0,CHEVROLET,,rojo,USD,1200.0,gasolina,13833.0,Lima,TRACKER,17500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_1272567.webp,4x2,2023.0
1.0,RENAULT,,blanco,USD,1600.0,dual,1092.0,Lima,STEPWAY,13600.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_7732809.webp,4x2,2023.0
2.0,JAC,,negro,USD,2000.0,diesel,48707.0,Lima,T8,15700.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_3205054.webp,4x2,2022.0
9.0,MAZDA,,rojo,USD,1600.0,gasolina,75171.0,Lima,3,11800.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_3598249.webp,4x2,2015.0
4.0,AUDI,4.0,gris,USD,2000.0,gasolina,67500.0,Lima,Q5,35900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/671842/671842_7639114.webp,otros,2020.0
2.0,HAVAL,,azul,USD,1500.0,dual,19529.0,Lima,JOLION,17500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_4453341.webp,4x2,2022.0
1.0,CHANGAN,,negro,USD,1500.0,gasolina,14834.0,Lima,CS55,17500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_3166747.webp,4x2,2023.0
1.0,HAVAL,,otros,USD,2000.0,gasolina,33260.0,Lima,H6,23500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_4575031.webp,4x4,2023.0
1.0,HAVAL,,otros,USD,2000.0,gasolina,17000.0,Lima,H6,21000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_8204304.webp,4x2,2023.0
2.0,HAVAL,,otros,USD,2000.0,gasolina,44372.0,Lima,ALL NEW H6,17000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_3674369.webp,4x2,2022.0
2.0,RENAULT,,gris,USD,1000.0,gasolina,8956.0,Lima,KWID,11000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_4961689.webp,4x2,2022.0
2.0,SUZUKI,,gris,USD,1600.0,gasolina,31259.0,Lima,VITARA,16500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_5326788.webp,4x2,2022.0
2.0,SUZUKI,,rojo,USD,1200.0,gasolina,26400.0,Lima,SWIFT,14000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_4175247.webp,4x2,2022.0
6.0,VOLKSWAGEN,,plata,USD,2000.0,dual,78426.0,Lima,JETTA,11000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_9933814.webp,otros,2018.0
1.0,MAZDA,,otros,USD,2000.0,gasolina,12349.0,Lima,CX-3,19900.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_8629739.webp,4x2,2023.0
3.0,NISSAN,,plata,USD,1600.0,gasolina,29446.0,Lima,KICKS,18500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_7896735.webp,4x2,2021.0
2.0,JAC,,blanco,USD,1500.0,gasolina,4123.0,Lima,J6,18500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_8094846.webp,4x2,2022.0
1.0,CITROEN,,negro,USD,1600.0,gasolina,1182.0,Lima,C-4,21500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_8200918.webp,4x2,2023.0
6.0,FORD,,otros,USD,2500.0,gasolina,54987.0,Lima,ESCAPE,16700.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_5117256.webp,4x2,2018.0
1.0,MAZDA,,gris,USD,2500.0,gasolina,44044.0,Lima,CX-9,33000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_3850831.webp,4x4,2023.0
2.0,HAVAL,,otros,USD,2000.0,gasolina,18041.0,Lima,H6,22000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/155466/155466_9601533.webp,4x4,2022.0
